Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
3.48290   ,-6.05265e+01,-4.10483e+01,-4.76311e+01,-4.17229e+01,-5.03668e+01,-4.25638e+01,-4.15485e+01,-5.02453e+01,,         0.27667,-1.40000e+01,
3.56606   ,-4.77614e+01,-4.78445e+01,-3.91827e+01,-4.02720e+01,-4.39862e+01,-4.31470e+01,-3.85919e+01,-4.67948e+01,,         0.27833,-1.50000e+01,
3.64923   ,-4.57096e+01,-4.02419e+01,-4.17962e+01,-4.12279e+01,-4.16660e+01,-4.38699e+01,-4.09937e+01,-4.54773e+01,,         0.28000,-1.50000e+01,
3.73239   ,-4.69663e+01,-3.84787e+01,-4.22259e+01,-4.24146e+01,-4.15295e+01,-4.47957e+01,-4.15657e+01,-4.48880e+01,,         0.28167,-1.50000e+01,
3.81555   ,-4.49115e+01,-3.77583e+01,-4.43635e+01,-4.29377e+01,-4.91579e+01,-4.15631e+01,-4.23853e+01,-4.87608e+01,,         0.28333,-1.50000e+01,
3.89871   ,-4.43873e+01,-4.14539e+01,-4.34163e+01,-3.99777e+01,-4.50150e+01,-3.99500e+01,-3.96694e+01,-4.61920e+01,,         0.28500,-1.60000e+01,
3.98187   ,-4.08860e+01,-3.99348e+01,-3.97438e+01,-3.95620e+01,-4.13672e+01,-4.00843e+01,-4.02293e+01,-4.74759e+01,,         0.28667,-1.60000e+01,
4.06503   ,-4.35361e+01,-4.26916e+01,-4.14376e+01,-3.98805e+01,-4.36550e+01,-3.86671e+01,-4.02378e+01,-4.49358e+01,,         0.28833,-1.60000e+01,
4.14819   ,-4.38619e+01,-4.36972e+01,-4.35649e+01,-4.50707e+01,-4.49326e+01,-4.10705e+01,-3.98408e+01,-4.27033e+01,,         0.29000,-1.60000e+01,
4.23135   ,-4.90477e+01,-3.91878e+01,-4.68473e+01,-4.21765e+01,-4.74124e+01,-4.46122e+01,-4.21036e+01,-4.80796e+01,,         0.29167,-1.70000e+01,
4.31451   ,-4.43552e+01,-4.17187e+01,-4.08279e+01,-3.88715e+01,-4.09639e+01,-4.38981e+01,-4.15031e+01,-4.44027e+01,,         0.29333,-1.70000e+01,
4.39767   ,-4.43262e+01,-3.96296e+01,-4.35260e+01,-4.46367e+01,-4.16795e+01,-3.89437e+01,-4.08098e+01,-4.75730e+01,,         0.29500,-1.70000e+01,
