Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
5.80453   ,-4.76901e+01,-4.03036e+01,-4.30923e+01,-4.47109e+01,-4.15312e+01,-6.15630e+01,-6.41742e+01,-6.41808e+01,,         0.20247,-3.50000e+01,
5.88769   ,-4.40009e+01,-4.32335e+01,-4.54484e+01,-4.34054e+01,-4.13278e+01,-6.23095e+01,-6.33004e+01,-6.33949e+01,,         0.20413,-3.40000e+01,
5.97085   ,-4.39927e+01,-3.75965e+01,-4.22979e+01,-4.49771e+01,-4.20874e+01,-6.12600e+01,-6.43143e+01,-6.32656e+01,,         0.20580,-3.20000e+01,
6.05401   ,-5.10540e+01,-4.49051e+01,-4.23719e+01,-4.20542e+01,-4.13768e+01,-6.25643e+01,-6.41467e+01,-6.26687e+01,,         0.20747,-3.00000e+01,
6.13717   ,-5.34303e+01,-4.41907e+01,-5.05130e+01,-4.39092e+01,-3.81394e+01,-6.07675e+01,-6.47725e+01,-6.40444e+01,,         0.20913,-2.80000e+01,
6.22033   ,-4.13200e+01,-3.93237e+01,-4.57747e+01,-4.37183e+01,-3.67939e+01,-6.27512e+01,-6.32686e+01,-6.20123e+01,,         0.21080,-2.60000e+01,
6.30349   ,-4.39545e+01,-3.77254e+01,-4.23390e+01,-4.28250e+01,-3.82453e+01,-6.14179e+01,-6.27558e+01,-6.39732e+01,,         0.21247,-2.40000e+01,
6.38665   ,-4.08603e+01,-4.14932e+01,-4.26475e+01,-4.21925e+01,-4.54110e+01,-6.21792e+01,-6.58746e+01,-6.37226e+01,,         0.21413,-2.10000e+01,
6.46981   ,-4.87892e+01,-4.48062e+01,-4.78443e+01,-4.56103e+01,-4.21746e+01,-6.15437e+01,-6.46293e+01,-6.22435e+01,,         0.21580,-1.90000e+01,
6.55297   ,-5.12552e+01,-4.58426e+01,-4.67731e+01,-4.37668e+01,-4.46950e+01,-6.21805e+01,-6.47177e+01,-6.22027e+01,,         0.21747,-1.60000e+01,
6.63613   ,-4.38651e+01,-4.12618e+01,-4.80368e+01,-4.54148e+01,-4.51297e+01,-6.37723e+01,-6.33757e+01,-6.30055e+01,,         0.21913,-1.30000e+01,
6.71929   ,-3.98876e+01,-4.27691e+01,-4.53676e+01,-4.66323e+01,-3.77688e+01,-6.12986e+01,-6.42657e+01,-6.37786e+01,,         0.22080,-1.00000e+01,
6.80245   ,-4.36425e+01,-4.07136e+01,-4.57914e+01,-4.20377e+01,-4.01880e+01,-6.09619e+01,-6.34977e+01,-6.44132e+01,,         0.22247,-7.00000e+00,
6.88561   ,-5.24096e+01,-4.29795e+01,-5.05293e+01,-4.10239e+01,-4.08072e+01,-6.25153e+01,-6.37024e+01,-6.34814e+01,,         0.22413,-4.00000e+00,
6.96877   ,-5.19228e+01,-4.83009e+01,-4.98672e+01,-4.29792e+01,-4.51792e+01,-6.18407e+01,-6.45007e+01,-6.36824e+01,,         0.22580,-1.00000e+00,
7.05193   ,-4.28631e+01,-3.98776e+01,-4.60803e+01,-4.56337e+01,-4.79199e+01,-5.92694e+01,-6.39696e+01,-6.38833e+01,,         0.22747,2.00000e+00,
7.13509   ,-4.03427e+01,-4.37130e+01,-4.25957e+01,-4.41580e+01,-4.46434e+01,-6.22862e+01,-6.45926e+01,-6.35705e+01,,         0.22913,4.00000e+00,
7.21825   ,-4.62003e+01,-3.71421e+01,-4.49502e+01,-4.48117e+01,-4.20382e+01,-6.15344e+01,-6.38331e+01,-6.35553e+01,,         0.23080,7.00000e+00,
7.30141   ,-5.37033e+01,-4.15546e+01,-5.04265e+01,-4.79346e+01,-4.40635e+01,-6.08427e+01,-6.46176e+01,-6.36753e+01,,         0.23247,1.00000e+01,
7.38458   ,-5.00361e+01,-4.37672e+01,-4.88873e+01,-4.46769e+01,-4.10843e+01,-6.13536e+01,-6.46646e+01,-6.35440e+01,,         0.23413,1.20000e+01,
7.46774   ,-4.99468e+01,-3.96497e+01,-5.02355e+01,-4.25688e+01,-4.03348e+01,-5.93814e+01,-6.41185e+01,-6.33041e+01,,         0.23580,1.40000e+01,
7.55090   ,-4.16522e+01,-4.29635e+01,-4.40903e+01,-4.14156e+01,-3.81340e+01,-5.70459e+01,-6.44264e+01,-6.16689e+01,,         0.23747,1.60000e+01,
7.63406   ,-4.39665e+01,-4.11173e+01,-4.18827e+01,-4.37262e+01,-3.98762e+01,-5.85800e+01,-6.51102e+01,-6.23925e+01,,         0.23913,1.80000e+01,
