Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
3.97532   ,-5.46709e+01,-5.36641e+01,-5.42468e+01,-5.47408e+01,-5.97165e+01,-4.80165e+01,-5.51390e+01,-6.23326e+01,,         0.29500,-4.00000e+00,
4.03393   ,-5.05444e+01,-5.44969e+01,-5.95163e+01,-5.39930e+01,-6.07329e+01,-4.52166e+01,-5.46865e+01,-5.84687e+01,,         0.29667,-6.00000e+00,
4.09254   ,-5.29887e+01,-5.62476e+01,-5.65222e+01,-5.64652e+01,-5.61801e+01,-5.12439e+01,-5.40364e+01,-6.27750e+01,,         0.29833,-8.00000e+00,
4.15115   ,-5.20358e+01,-5.89533e+01,-5.04213e+01,-6.03732e+01,-5.90647e+01,-4.76168e+01,-5.36820e+01,-5.84014e+01,,         0.30000,-1.00000e+01,
4.20976   ,-5.27397e+01,-5.87904e+01,-5.05771e+01,-5.33500e+01,-6.03754e+01,-4.62455e+01,-5.67037e+01,-5.76937e+01,,         0.30167,-1.20000e+01,
4.26837   ,-5.65497e+01,-5.57147e+01,-5.22295e+01,-5.62852e+01,-6.04096e+01,-4.89027e+01,-5.61707e+01,-6.10397e+01,,         0.30333,-1.40000e+01,
4.32698   ,-5.25270e+01,-5.60713e+01,-4.96727e+01,-6.21515e+01,-5.92339e+01,-4.72855e+01,-5.69339e+01,-5.70371e+01,,         0.30500,-1.50000e+01,
4.38560   ,-5.11698e+01,-4.94845e+01,-5.48772e+01,-5.68829e+01,-5.93251e+01,-5.05130e+01,-5.63037e+01,-5.34949e+01,,         0.30667,-1.60000e+01,
4.44421   ,-5.32366e+01,-5.44301e+01,-5.18541e+01,-5.27412e+01,-5.42761e+01,-4.65163e+01,-6.02251e+01,-5.92007e+01,,         0.30833,-1.70000e+01,
4.50282   ,-4.55384e+01,-5.18448e+01,-5.18278e+01,-5.57221e+01,-5.92161e+01,-5.18813e+01,-5.69484e+01,-6.09955e+01,,         0.31000,-1.70000e+01,
4.56143   ,-5.24101e+01,-5.24975e+01,-5.66037e+01,-5.41626e+01,-6.35483e+01,-4.71113e+01,-5.42982e+01,-6.12942e+01,,         0.31167,-1.70000e+01,
4.62004   ,-5.04740e+01,-5.63830e+01,-5.84362e+01,-6.01428e+01,-5.84418e+01,-4.74944e+01,-5.77077e+01,-5.75294e+01,,         0.31333,-1.70000e+01,
4.67865   ,-5.16006e+01,-5.05232e+01,-5.24419e+01,-6.00825e+01,-6.00674e+01,-4.47434e+01,-5.91969e+01,-6.29921e+01,,         0.31500,-1.70000e+01,
4.73726   ,-5.42860e+01,-5.65455e+01,-5.53301e+01,-5.50156e+01,-6.37614e+01,-5.01984e+01,-5.82736e+01,-6.05660e+01,,         0.31667,-1.70000e+01,
4.79587   ,-5.31871e+01,-5.51582e+01,-5.56700e+01,-5.40667e+01,-5.56887e+01,-4.79122e+01,-5.58089e+01,-6.19775e+01,,         0.31833,-1.70000e+01,
4.85448   ,-4.68168e+01,-5.55399e+01,-5.19882e+01,-5.66414e+01,-5.88929e+01,-4.64082e+01,-5.38864e+01,-5.85636e+01,,         0.32000,-1.70000e+01,
4.91309   ,-5.18338e+01,-5.33968e+01,-5.16200e+01,-6.04344e+01,-5.80675e+01,-4.72534e+01,-5.88236e+01,-5.58016e+01,,         0.32167,-1.70000e+01,
4.97170   ,-5.15930e+01,-5.43000e+01,-5.32005e+01,-5.86762e+01,-5.74103e+01,-4.66300e+01,-5.70804e+01,-5.94992e+01,,         0.32333,-1.70000e+01,
5.03031   ,-5.52292e+01,-5.20239e+01,-5.44520e+01,-5.96425e+01,-6.67611e+01,-4.98244e+01,-5.65457e+01,-6.27890e+01,,         0.32500,-1.70000e+01,
5.08892   ,-5.68602e+01,-5.36524e+01,-6.13331e+01,-5.34304e+01,-6.37334e+01,-4.50850e+01,-5.43473e+01,-5.77196e+01,,         0.32667,-1.80000e+01,
5.14753   ,-5.09005e+01,-5.25653e+01,-5.46533e+01,-6.45927e+01,-6.09427e+01,-5.54482e+01,-6.04739e+01,-6.36307e+01,,         0.32833,-1.90000e+01,
5.20614   ,-5.23483e+01,-5.16899e+01,-5.82138e+01,-5.51999e+01,-6.33828e+01,-5.20347e+01,-5.55252e+01,-6.57251e+01,,         0.33000,-2.00000e+01,
5.26475   ,-5.16991e+01,-4.93776e+01,-5.65374e+01,-5.71757e+01,-6.93041e+01,-4.71366e+01,-5.81940e+01,-6.53258e+01,,         0.33167,-2.10000e+01,
5.32336   ,-5.49644e+01,-5.03631e+01,-5.58373e+01,-4.76955e+01,-5.93999e+01,-4.98183e+01,-5.51301e+01,-6.32179e+01,,         0.33333,-2.20000e+01,
5.38197   ,-5.42749e+01,-5.37510e+01,-5.41409e+01,-4.86910e+01,-5.85669e+01,-4.61058e+01,-5.70430e+01,-5.74444e+01,,         0.33500,-2.20000e+01,
5.44058   ,-5.24757e+01,-5.00030e+01,-5.45958e+01,-4.97243e+01,-5.68516e+01,-4.94943e+01,-5.87700e+01,-6.18969e+01,,         0.33667,-2.20000e+01,
5.49919   ,-5.00766e+01,-5.51596e+01,-5.15257e+01,-4.96510e+01,-6.43402e+01,-4.72828e+01,-5.53054e+01,-6.51910e+01,,         0.33833,-2.20000e+01,
5.55780   ,-4.80570e+01,-5.08865e+01,-5.91375e+01,-4.87651e+01,-6.07569e+01,-4.97844e+01,-5.56597e+01,-5.88266e+01,,         0.34000,-2.00000e+01,
5.61641   ,-5.58696e+01,-5.33265e+01,-5.75609e+01,-4.75342e+01,-5.61333e+01,-4.70814e+01,-5.37740e+01,-5.92851e+01,,         0.34167,-1.80000e+01,
5.67502   ,-4.63426e+01,-6.11702e+01,-5.53937e+01,-5.71812e+01,-6.40867e+01,-4.58672e+01,-5.52188e+01,-6.16486e+01,,         0.34333,-1.40000e+01,
5.73363   ,-5.00895e+01,-5.80314e+01,-5.26434e+01,-5.84766e+01,-5.45266e+01,-4.73178e+01,-5.52215e+01,-6.04305e+01,,         0.34500,-9.00000e+00,
5.79224   ,-5.12310e+01,-5.47440e+01,-5.52022e+01,-5.64982e+01,-5.93710e+01,-4.81083e+01,-5.31429e+01,-6.34304e+01,,         0.34667,-3.00000e+00,
5.85086   ,-5.71165e+01,-5.86001e+01,-5.55224e+01,-5.57932e+01,-6.05746e+01,-4.58521e+01,-5.28838e+01,-5.64579e+01,,         0.34833,3.00000e+00,
5.90947   ,-5.54525e+01,-5.63719e+01,-4.91210e+01,-5.20390e+01,-5.72018e+01,-4.61474e+01,-5.56380e+01,-5.70375e+01,,         0.35000,1.00000e+01,
