Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
4.73807   ,-6.09010e+01,-5.59806e+01,-6.20352e+01,-5.26271e+01,-5.86340e+01,-6.14070e+01,-5.49832e+01,-6.35450e+01,,         0.35167,-2.50000e+01,
4.79668   ,-5.71452e+01,-5.29397e+01,-5.34191e+01,-5.22998e+01,-5.57152e+01,-6.21985e+01,-5.46222e+01,-6.28516e+01,,         0.35333,-2.30000e+01,
4.85529   ,-5.37838e+01,-5.24798e+01,-5.22595e+01,-4.98934e+01,-5.71615e+01,-6.38269e+01,-5.54181e+01,-6.20602e+01,,         0.35500,-2.20000e+01,
4.91390   ,-5.50250e+01,-5.19172e+01,-5.15327e+01,-5.21692e+01,-5.77062e+01,-5.95246e+01,-5.55854e+01,-6.05545e+01,,         0.35667,-2.00000e+01,
4.97251   ,-5.81223e+01,-6.06264e+01,-5.53604e+01,-5.04844e+01,-5.43286e+01,-6.24914e+01,-5.70869e+01,-6.55242e+01,,         0.35833,-1.90000e+01,
5.03112   ,-5.22724e+01,-5.41988e+01,-5.18069e+01,-4.62306e+01,-5.41926e+01,-6.02884e+01,-5.33821e+01,-5.88161e+01,,         0.36000,-1.70000e+01,
5.08973   ,-5.32110e+01,-5.26429e+01,-5.47857e+01,-5.35456e+01,-5.21825e+01,-5.87308e+01,-5.29878e+01,-6.32992e+01,,         0.36167,-1.50000e+01,
5.14834   ,-5.09360e+01,-5.00893e+01,-5.12954e+01,-4.89665e+01,-5.43098e+01,-5.91202e+01,-5.30791e+01,-6.09754e+01,,         0.36333,-1.40000e+01,
5.20695   ,-4.87565e+01,-5.23847e+01,-4.97942e+01,-4.68680e+01,-5.36340e+01,-6.09878e+01,-5.46914e+01,-6.20307e+01,,         0.36500,-1.20000e+01,
5.26556   ,-5.08040e+01,-5.28164e+01,-5.31024e+01,-5.25716e+01,-5.64864e+01,-6.05063e+01,-5.41137e+01,-5.94666e+01,,         0.36667,-1.10000e+01,
5.32417   ,-5.62645e+01,-5.09208e+01,-5.72948e+01,-5.30754e+01,-5.93661e+01,-5.94187e+01,-5.30776e+01,-6.11092e+01,,         0.36833,-9.00000e+00,
5.38278   ,-5.44139e+01,-5.55786e+01,-5.60555e+01,-5.37737e+01,-5.57233e+01,-6.12470e+01,-5.57774e+01,-5.91769e+01,,         0.37000,-8.00000e+00,
5.44139   ,-5.24314e+01,-5.11708e+01,-5.54446e+01,-5.38364e+01,-5.43596e+01,-6.05000e+01,-5.75326e+01,-6.33160e+01,,         0.37167,-7.00000e+00,
5.50000   ,-5.04828e+01,-5.22091e+01,-5.60567e+01,-4.56244e+01,-5.36324e+01,-6.26700e+01,-5.62956e+01,-6.26929e+01,,         0.37333,-5.00000e+00,
5.55861   ,-5.35762e+01,-5.91103e+01,-5.49348e+01,-5.12735e+01,-5.59600e+01,-5.95993e+01,-5.45641e+01,-6.27976e+01,,         0.37500,-3.00000e+00,
5.61722   ,-5.35595e+01,-5.18543e+01,-5.26485e+01,-5.06106e+01,-5.82909e+01,-6.20544e+01,-5.52423e+01,-6.02547e+01,,         0.37667,-2.00000e+00,
5.67583   ,-5.25837e+01,-5.26505e+01,-5.35118e+01,-5.23097e+01,-5.23312e+01,-5.95074e+01,-5.57379e+01,-6.51658e+01,,         0.37833,1.00000e+00,
5.73444   ,-5.18726e+01,-5.25013e+01,-5.26336e+01,-5.34647e+01,-5.68155e+01,-6.11226e+01,-5.35923e+01,-6.24342e+01,,         0.38000,3.00000e+00,
5.79306   ,-4.86120e+01,-4.93774e+01,-5.87730e+01,-5.09022e+01,-5.16789e+01,-5.89977e+01,-5.27659e+01,-6.12112e+01,,         0.38167,7.00000e+00,
5.85167   ,-5.18574e+01,-4.91750e+01,-5.20498e+01,-5.06497e+01,-5.37535e+01,-6.25024e+01,-5.35858e+01,-6.50077e+01,,         0.38333,1.10000e+01,
5.91028   ,-5.53796e+01,-5.57811e+01,-5.03512e+01,-5.54593e+01,-5.55446e+01,-6.13065e+01,-5.44092e+01,-6.12445e+01,,         0.38500,1.50000e+01,
5.96889   ,-5.28698e+01,-5.15852e+01,-5.32835e+01,-4.96777e+01,-5.51492e+01,-6.51520e+01,-5.31340e+01,-6.27566e+01,,         0.38667,2.10000e+01,
6.02750   ,-5.40481e+01,-4.92913e+01,-5.37155e+01,-5.08374e+01,-5.39033e+01,-6.14264e+01,-5.45020e+01,-6.38431e+01,,         0.38833,2.70000e+01,
6.08611   ,-5.13422e+01,-5.01279e+01,-5.29680e+01,-5.39164e+01,-5.92517e+01,-5.94273e+01,-5.47715e+01,-6.29814e+01,,         0.39000,3.40000e+01,
6.14472   ,-5.57928e+01,-5.34136e+01,-5.47625e+01,-5.28880e+01,-5.84570e+01,-5.99067e+01,-5.49573e+01,-6.20718e+01,,         0.39167,4.10000e+01,
6.20333   ,-4.75482e+01,-4.70546e+01,-4.97389e+01,-4.99798e+01,-5.38640e+01,-6.40966e+01,-5.63446e+01,-6.33121e+01,,         0.39333,4.80000e+01,
6.26194   ,-5.60875e+01,-5.80592e+01,-5.45414e+01,-5.37716e+01,-6.28542e+01,-6.27112e+01,-5.26518e+01,-6.11138e+01,,         0.39500,5.50000e+01,
6.32055   ,-5.90499e+01,-5.62352e+01,-5.66802e+01,-5.13760e+01,-6.01136e+01,-6.05049e+01,-5.42679e+01,-5.95560e+01,,         0.39667,6.10000e+01,
6.37916   ,-4.93655e+01,-4.80775e+01,-5.08938e+01,-5.17616e+01,-5.39003e+01,-5.87909e+01,-5.52245e+01,-6.21428e+01,,         0.39833,6.70000e+01,
6.43777   ,-5.37320e+01,-5.27345e+01,-5.63421e+01,-5.11346e+01,-5.59762e+01,-5.91206e+01,-5.39246e+01,-6.70785e+01,,         0.40000,7.20000e+01,
6.49638   ,-6.14806e+01,-5.75435e+01,-5.32961e+01,-5.61516e+01,-5.57732e+01,-6.20630e+01,-5.24177e+01,-6.18930e+01,,         0.40167,7.60000e+01,
6.55499   ,-5.67755e+01,-5.34822e+01,-5.11031e+01,-5.13356e+01,-5.80637e+01,-5.86967e+01,-5.39874e+01,-6.23499e+01,,         0.40333,7.80000e+01,
6.61360   ,-5.76010e+01,-5.40434e+01,-5.23657e+01,-5.34930e+01,-5.63284e+01,-6.04478e+01,-5.29437e+01,-6.06024e+01,,         0.40500,7.90000e+01,
6.67221   ,-5.81625e+01,-5.33805e+01,-5.31497e+01,-5.33304e+01,-5.70070e+01,-5.84240e+01,-5.24475e+01,-6.02277e+01,,         0.40667,7.80000e+01,
6.73082   ,-5.84286e+01,-5.60792e+01,-5.22462e+01,-5.44982e+01,-5.74026e+01,-6.01674e+01,-5.55156e+01,-5.95057e+01,,         0.40833,7.60000e+01,
6.78943   ,-5.62289e+01,-5.10778e+01,-5.00704e+01,-5.07598e+01,-5.50978e+01,-6.03828e+01,-5.32547e+01,-6.01193e+01,,         0.41000,7.30000e+01,
6.84804   ,-5.24347e+01,-4.99008e+01,-5.49484e+01,-5.45806e+01,-5.62425e+01,-6.07052e+01,-5.33215e+01,-5.91367e+01,,         0.41167,6.80000e+01,
6.90665   ,-5.61097e+01,-5.01537e+01,-5.74904e+01,-5.33321e+01,-5.78120e+01,-5.96149e+01,-5.44381e+01,-5.88922e+01,,         0.41333,6.20000e+01,
6.96526   ,-5.55289e+01,-4.97880e+01,-5.50559e+01,-5.15428e+01,-5.78506e+01,-5.87544e+01,-5.44959e+01,-5.71962e+01,,         0.41500,5.60000e+01,
7.02387   ,-5.03324e+01,-4.89970e+01,-5.31518e+01,-5.47092e+01,-5.95954e+01,-6.06333e+01,-5.72082e+01,-6.18192e+01,,         0.41667,5.00000e+01,
7.08248   ,-5.12179e+01,-4.79220e+01,-5.19783e+01,-5.14391e+01,-5.74740e+01,-5.97204e+01,-5.51334e+01,-6.30320e+01,,         0.41833,4.30000e+01,
7.14109   ,-5.78736e+01,-5.54369e+01,-5.59255e+01,-5.65650e+01,-5.53937e+01,-6.05553e+01,-5.61010e+01,-6.21440e+01,,         0.42000,3.70000e+01,
