Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
7.89131   ,-4.53522e+01,-4.51237e+01,-4.77444e+01,-4.77025e+01,-4.61435e+01,-5.25245e+01,-6.32119e+01,-5.40146e+01,,         0.29333,-6.20000e+01,
7.97447   ,-4.36503e+01,-4.59144e+01,-4.30992e+01,-4.17084e+01,-4.32170e+01,-5.22453e+01,-6.21505e+01,-5.45226e+01,,         0.29500,-6.40000e+01,
8.05763   ,-4.66079e+01,-4.74540e+01,-4.69700e+01,-4.71063e+01,-4.86566e+01,-5.19873e+01,-6.13476e+01,-5.42792e+01,,         0.29667,-6.50000e+01,
8.14079   ,-4.73270e+01,-4.85501e+01,-4.70753e+01,-4.45255e+01,-4.79836e+01,-5.16296e+01,-6.21331e+01,-5.47443e+01,,         0.29833,-6.60000e+01,
8.22395   ,-4.30680e+01,-4.29263e+01,-4.57139e+01,-4.38739e+01,-4.42640e+01,-5.28540e+01,-6.27951e+01,-5.44859e+01,,         0.30000,-6.60000e+01,
8.30711   ,-4.24894e+01,-4.25738e+01,-4.30431e+01,-4.16894e+01,-4.18551e+01,-5.29100e+01,-6.22628e+01,-5.39341e+01,,         0.30167,-6.70000e+01,
8.39027   ,-5.40697e+01,-5.34657e+01,-5.10452e+01,-5.31875e+01,-5.47754e+01,-5.25746e+01,-6.27109e+01,-5.57815e+01,,         0.30333,-6.80000e+01,
8.47343   ,-4.97740e+01,-4.99614e+01,-4.99123e+01,-4.53901e+01,-4.85623e+01,-5.34477e+01,-6.27258e+01,-5.39437e+01,,         0.30500,-6.80000e+01,
8.55659   ,-4.51053e+01,-4.66100e+01,-4.51025e+01,-4.21818e+01,-4.46646e+01,-5.68238e+01,-6.20381e+01,-5.47232e+01,,         0.30667,-6.80000e+01,
8.63975   ,-4.39340e+01,-4.40529e+01,-4.53558e+01,-4.28031e+01,-4.46966e+01,-5.48260e+01,-6.20377e+01,-5.49935e+01,,         0.30833,-6.80000e+01,
